SubNetwork,ManagedElement,NE_Name,ldn,moId,userLabel,masterOperatorId,cellLocalId,duMeMoId,plmnIdList,refNRPhysicalCellDU,ldn_SSB,pci,ssbFrequency,ldn_InterRatHoA1A2,moId_InterRatHoA1A2,rsrpThresholdA1,rsrpThresholdA2,hysteresisA1,hysteresisA2,ldn_NRBlindRd,moId_NRBlindRd,rsrpThreshold,hysteresis,ldn_lteHO,moId_lteHO,refMeasObjEUTRA,refLTEFreqCovHo,lteFreqCovHoPrio,lteFreqBlindRedPrio,measBandWidth,refEutranFreqRelation,rdFreqPriority,refEutranFreq,frequency,freqBand,moId_LTEFreqCovHo,eventId,rsrpThreshold_lteHO,b2Thrd1Rsrp,CoverMobilityMeasCfg
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=5",5,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0705-LT恩华药业西LY,46000-10531892-5,5,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",28,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=2",2.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,MeasObjectConfig=1,MeasObjEUTRA=2","GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",254.0,254.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,EutranFreqRelation=2",254.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=2",1815.2,3.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=5",5,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0705-LT恩华药业西LY,46000-10531892-5,5,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",28,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=1",1.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,MeasObjectConfig=1,MeasObjEUTRA=1","GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",255.0,255.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,EutranFreqRelation=1",228.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=1",1815.1,3.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=5",5,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0705-LT恩华药业西LY,46000-10531892-5,5,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",28,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=4",4.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,MeasObjectConfig=1,MeasObjEUTRA=4","GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",252.0,252.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,EutranFreqRelation=4",226.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=4",2349.8,40.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=5",5,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0705-LT恩华药业西LY,46000-10531892-5,5,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",28,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=3",3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,MeasObjectConfig=1,MeasObjEUTRA=3","GNBCUCPFunction=460-00_10531892,NRCellCU=5,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",253.0,253.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=5,EutranFreqRelation=3",227.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=3",2330.0,40.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=1",1.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=1","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",255.0,255.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=1",255.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=1",1815.1,3.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=2",2.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=2","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",254.0,254.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=2",254.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=2",1815.2,3.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=3",3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=3","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",253.0,253.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=3",253.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=3",2330.0,40.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=8",8.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=8","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",248.0,248.0,50.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=8",248.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=8",939.0,8.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=4",4.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=4","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",252.0,252.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=4",252.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=4",2349.8,40.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=5",5.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=5","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",250.0,250.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=5",250.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=5",2624.6,41.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=6",6.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=6","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",249.0,249.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=6",249.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=6",2645.0,41.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-108.0,-112.0,3.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-117.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=7",7.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,MeasObjectConfig=1,MeasObjEUTRA=7","GNBCUCPFunction=460-00_10531892,NRCellCU=24,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",251.0,251.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=24,EutranFreqRelation=7",251.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=7",1895.0,39.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-105.0,-108.0,0.0,0.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-108.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=1",1.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,MeasObjectConfig=1,MeasObjEUTRA=1","GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",255.0,255.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,EutranFreqRelation=1",228.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=1",1815.1,3.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-105.0,-108.0,0.0,0.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-108.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=8",8.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,MeasObjectConfig=1,MeasObjEUTRA=8","GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",248.0,248.0,50.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,EutranFreqRelation=8",248.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=8",939.0,8.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-105.0,-108.0,0.0,0.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-108.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=6",6.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,MeasObjectConfig=1,MeasObjEUTRA=6","GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",249.0,249.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,EutranFreqRelation=6",223.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=6",2645.0,41.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-105.0,-108.0,0.0,0.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-108.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=7",7.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,MeasObjectConfig=1,MeasObjEUTRA=7","GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",251.0,251.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,EutranFreqRelation=7",225.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=7",1895.0,39.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-105.0,-108.0,0.0,0.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-108.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=4",4.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,MeasObjectConfig=1,MeasObjEUTRA=4","GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",252.0,252.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,EutranFreqRelation=4",226.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=4",2349.8,40.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-105.0,-108.0,0.0,0.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-108.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=5",5.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,MeasObjectConfig=1,MeasObjEUTRA=5","GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",250.0,250.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,EutranFreqRelation=5",224.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=5",2624.6,41.0,1.0,B1,-105.0,-113.0,default
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,InterRatHoA1A2=1",1,-105.0,-108.0,0.0,0.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,NRBlindRd=default",default,-108.0,3.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityMeasCfg=default,CoverMobilityLTEFreqMeasCfg=2",2.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,MeasObjectConfig=1,MeasObjEUTRA=2","GNBCUCPFunction=460-00_10531892,NRCellCU=6,CoverMobilityCtrl=default,CoverMobilityRptCfg=1,LTEFreqCovHo=1",254.0,254.0,100.0,"GNBCUCPFunction=460-00_10531892,NRCellCU=6,EutranFreqRelation=2",254.0,"GNBCUCPFunction=460-00_10531892,EutranFreq=2",1815.2,3.0,1.0,B1,-105.0,-113.0,default
