SubNetwork,ManagedElement,NE_Name,ldn,moId,userLabel,masterOperatorId,cellLocalId,duMeMoId,plmnIdList,refNRPhysicalCellDU,ldn_SSB,pci,ssbFrequency,qHyst,threshServingLowP,cellReselectionPriority,sNonIntraSearchSwitch,sNonIntraSearchP,cellReselectionSubPriority,ManagedElement_EUTRAReselection,moId_EUTRAReselection,refEutranFreqRelation,cellReselectionPriority_EUTRAReselection,qRxLevMin,threshXHigh,threshXLow,allowedMeasBandwidth,cellReselectionSubPriority_EUTRAReselection,refEutranFreq,frequency,freqBand
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,4,4,4,enable,4.0,0.0,10534306,5,"GNBCUCPFunction=460-00_10534306,NRCellCU=11,EutranFreqRelation=5",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10534306,EutranFreq=5",2624.6,41
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,4,4,4,enable,4.0,0.0,10534306,4,"GNBCUCPFunction=460-00_10534306,NRCellCU=11,EutranFreqRelation=4",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10534306,EutranFreq=4",2349.8,40
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,4,4,4,enable,4.0,0.0,10534306,3,"GNBCUCPFunction=460-00_10534306,NRCellCU=11,EutranFreqRelation=3",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10534306,EutranFreq=3",2330.0,40
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,4,4,4,enable,4.0,0.0,10534306,2,"GNBCUCPFunction=460-00_10534306,NRCellCU=11,EutranFreqRelation=2",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10534306,EutranFreq=2",1815.2,3
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,4,4,4,enable,4.0,0.0,10534306,1,"GNBCUCPFunction=460-00_10534306,NRCellCU=11,EutranFreqRelation=1",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10534306,EutranFreq=1",1815.1,3
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,4,4,4,enable,4.0,0.0,10534306,8,"GNBCUCPFunction=460-00_10534306,NRCellCU=11,EutranFreqRelation=8",1,-62,6,8,mbw50,0,"GNBCUCPFunction=460-00_10534306,EutranFreq=8",939.0,8
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,3,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=3",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=3",2330.0,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,4,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=4",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=4",2349.8,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,5,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=5",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=5",2624.6,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,6,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=6",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=6",2645.0,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,1,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=1",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=1",1815.1,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,2,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=2",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=2",1815.2,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,7,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=7",2,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=7",1895.0,39
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,8,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,EutranFreqRelation=8",1,-62,6,8,mbw50,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=8",939.0,8
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,6,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=6",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=6",2645.0,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,8,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=8",1,-62,6,8,mbw50,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=8",939.0,8
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,3,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=3",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=3",2330.0,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,2,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=2",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=2",1815.2,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,5,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=5",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=5",2624.6,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,4,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=4",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=4",2349.8,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,1,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=1",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=1",1815.1,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,7,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,EutranFreqRelation=7",2,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=7",1895.0,39
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,7,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=7",2,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=7",1895.0,39
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,6,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=6",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=6",2645.0,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,5,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=5",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=5",2624.6,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,4,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=4",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=4",2349.8,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,8,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=8",1,-62,6,8,mbw50,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=8",939.0,8
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,3,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=3",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=3",2330.0,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,2,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=2",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=2",1815.2,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,1,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,EutranFreqRelation=1",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=1",1815.1,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,7,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=7",2,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=7",1895.0,39
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,8,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=8",1,-62,6,8,mbw50,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=8",939.0,8
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,5,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=5",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=5",2624.6,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,6,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=6",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=6",2645.0,41
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,3,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=3",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=3",2330.0,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,4,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=4",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=4",2349.8,40
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,1,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=1",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=1",1815.1,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,2,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,EutranFreqRelation=2",3,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=2",1815.2,3
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=1",1,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0701-杨庄西南LY,46000-10531892-1,1,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",4,763.25,10,4,4,enable,4.0,0.0,10531892,7,"GNBCUCPFunction=460-00_10531892,NRCellCU=1,EutranFreqRelation=7",2,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=7",1895.0,39
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=1",1,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0701-杨庄西南LY,46000-10531892-1,1,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",4,763.25,10,4,4,enable,4.0,0.0,10531892,6,"GNBCUCPFunction=460-00_10531892,NRCellCU=1,EutranFreqRelation=6",1,-62,6,8,mbw100,0,"GNBCUCPFunction=460-00_10531892,EutranFreq=6",2645.0,41
